state,year,month,dn,count,avg_brightness,median_frp,max_day_count,max_day_date,pct_night
Virginia,2011,5,D,17,328.98823529411766,70.1,4.0,2011-05-10,0.0
Virginia,2011,5,N,1,304.3,6.4,1.0,2011-05-30,1.0
Virginia,2011,6,D,31,322.7838709677419,18.2,12.0,2011-06-30,0.0
Virginia,2011,6,N,1,304.6,5.7,1.0,2011-06-01,1.0
Virginia,2011,7,D,56,332.0285714285714,37.6,16.0,2011-07-18,0.0
Virginia,2011,7,N,1,305.2,6.1,1.0,2011-07-10,1.0
Virginia,2011,8,D,119,355.78235294117644,73.9,25.0,2011-08-10,0.0
Virginia,2011,8,N,146,340.063698630137,57.95,45.0,2011-08-10,1.0
Virginia,2011,9,D,24,327.0541666666667,14.65,8.0,2011-09-13,0.0
Virginia,2011,9,N,4,307.95,18.65,2.0,2011-09-01,1.0
Virginia,2011,10,D,47,324.3936170212766,32.8,19.0,2011-10-06,0.0
Virginia,2011,11,D,9,311.8666666666667,11.3,4.0,2011-11-14,0.0
Virginia,2011,11,N,4,307.4,19.75,3.0,2011-11-10,1.0
Virginia,2012,1,D,22,315.4409090909091,16.75,17.0,2012-01-31,0.0
Virginia,2012,2,D,17,317.88235294117646,19.7,11.0,2012-02-28,0.0
Virginia,2012,2,N,1,308.3,15.9,1.0,2012-02-28,1.0
Virginia,2012,3,D,39,315.99487179487176,15.8,8.0,2012-03-28,0.0
Virginia,2012,3,N,1,306.0,10.0,1.0,2012-03-15,1.0
Virginia,2012,4,D,173,328.79479768786126,41.5,39.0,2012-04-16,0.0
Virginia,2012,4,N,21,319.68095238095236,29.7,11.0,2012-04-11,1.0
Virginia,2012,5,D,17,317.0705882352941,10.2,3.0,2012-05-03,0.0
Virginia,2012,6,D,56,323.20714285714286,23.4,14.0,2012-06-27,0.0
Virginia,2012,6,N,1,307.6,7.9,1.0,2012-06-28,1.0
Virginia,2012,7,D,37,325.49459459459456,14.3,8.0,2012-07-02,0.0
Virginia,2012,7,N,3,306.9666666666667,7.2,1.0,2012-07-05,1.0
Virginia,2012,8,D,64,325.690625,45.0,17.0,2012-08-31,0.0
Virginia,2012,8,N,2,313.35,14.25,2.0,2012-08-17,1.0
Virginia,2012,9,D,71,321.19577464788733,23.9,23.0,2012-09-13,0.0
Virginia,2012,10,D,58,324.07413793103444,26.450000000000003,18.0,2012-10-25,0.0
Virginia,2012,11,D,24,316.2,20.200000000000003,12.0,2012-11-26,0.0
Virginia,2012,12,D,10,316.84000000000003,20.4,4.0,2012-12-04,0.0
Virginia,2013,1,D,5,306.15999999999997,9.6,4.0,2013-01-10,0.0
Virginia,2013,2,D,4,308.6,20.15,2.0,2013-02-06,0.0
Virginia,2013,3,D,14,311.45714285714286,11.3,3.0,2013-03-04,0.0
Virginia,2013,3,N,1,323.1,24.9,1.0,2013-03-13,1.0
Virginia,2013,4,D,91,325.8824175824176,24.2,23.0,2013-04-10,0.0
Virginia,2013,4,N,8,311.425,14.15,4.0,2013-04-10,1.0
Virginia,2013,5,D,16,317.36875,17.5,5.0,2013-05-14,0.0
Virginia,2013,6,D,13,323.15384615384613,12.8,4.0,2013-06-26,0.0
Virginia,2013,6,N,1,305.3,5.1,1.0,2013-06-13,1.0
Virginia,2013,7,D,2,317.65,12.6,1.0,2013-07-07,0.0
Virginia,2013,7,N,2,305.6,6.85,1.0,2013-07-15,1.0
Virginia,2013,8,D,14,318.2785714285714,13.45,5.0,2013-08-29,0.0
Virginia,2013,8,N,3,305.59999999999997,7.4,1.0,2013-08-02,1.0
Virginia,2013,9,D,80,321.64,23.05,12.0,2013-09-25,0.0
Virginia,2013,10,D,46,320.2391304347826,26.3,18.0,2013-10-02,0.0
Virginia,2013,11,D,33,315.76060606060605,27.4,9.0,2013-11-14,0.0
Virginia,2013,11,N,1,314.9,17.8,1.0,2013-11-15,1.0
Virginia,2013,12,D,2,314.4,26.049999999999997,1.0,2013-12-03,0.0
Virginia,2014,2,D,3,322.6333333333333,18.7,2.0,2014-02-28,0.0
Virginia,2014,3,D,28,321.0285714285714,26.25,14.0,2014-03-15,0.0
Virginia,2014,3,N,2,307.05,13.399999999999999,1.0,2014-03-12,1.0
Virginia,2014,4,D,85,328.44941176470587,21.0,21.0,2014-04-21,0.0
Virginia,2014,4,N,1,308.0,22.7,1.0,2014-04-25,1.0
Virginia,2014,5,D,22,319.6727272727273,20.05,6.0,2014-05-08,0.0
Virginia,2014,5,N,3,305.2,32.4,2.0,2014-05-13,1.0
Virginia,2014,6,D,39,322.0230769230769,14.8,7.0,2014-06-17,0.0
Virginia,2014,7,D,14,324.3357142857143,23.0,6.0,2014-07-01,0.0
Virginia,2014,7,N,1,304.7,5.1,1.0,2014-07-02,1.0
Virginia,2014,8,D,33,326.8515151515152,24.5,12.0,2014-08-27,0.0
Virginia,2014,9,D,19,320.40526315789475,11.9,5.0,2014-09-05,0.0
Virginia,2014,9,N,1,306.2,7.5,1.0,2014-09-11,1.0
Virginia,2014,10,D,61,320.872131147541,24.7,19.0,2014-10-09,0.0
Virginia,2014,11,D,21,311.43333333333334,22.5,7.0,2014-11-12,0.0
Virginia,2014,11,N,2,312.05,17.15,2.0,2014-11-11,1.0
Virginia,2014,12,D,6,317.26666666666665,29.2,4.0,2014-12-15,0.0
Virginia,2015,1,D,1,312.9,15.3,1.0,2015-01-20,0.0
Virginia,2015,2,D,8,327.8375,34.95,7.0,2015-02-08,0.0
Virginia,2015,3,D,15,314.22666666666663,16.6,4.0,2015-03-23,0.0
Virginia,2015,4,D,64,319.203125,17.049999999999997,20.0,2015-04-01,0.0
Virginia,2015,5,D,29,329.75172413793103,15.1,7.0,2015-05-08,0.0
Virginia,2015,5,N,2,307.1,44.35,1.0,2015-05-05,1.0
Virginia,2015,6,D,12,314.575,7.4,4.0,2015-06-29,0.0
Virginia,2015,7,D,28,324.0392857142857,17.45,12.0,2015-07-22,0.0
Virginia,2015,7,N,1,305.1,6.3,1.0,2015-07-30,1.0
Virginia,2015,8,D,52,324.8596153846154,22.15,10.0,2015-08-14,0.0
Virginia,2015,9,D,50,326.10400000000004,18.950000000000003,13.0,2015-09-18,0.0
Virginia,2015,9,N,2,307.55,8.75,1.0,2015-09-07,1.0
Virginia,2015,10,D,55,317.65999999999997,25.9,14.0,2015-10-22,0.0
Virginia,2015,11,D,8,314.375,12.3,2.0,2015-11-05,0.0
Virginia,2015,12,D,5,315.26,16.4,2.0,2015-12-09,0.0
Virginia,2016,1,D,1,333.5,40.3,1.0,2016-01-19,0.0
Virginia,2016,2,D,2,314.65,18.25,2.0,2016-02-29,0.0
Virginia,2016,3,D,53,316.58679245283014,18.7,15.0,2016-03-30,0.0
Virginia,2016,3,N,3,318.03333333333336,18.4,1.0,2016-03-24,1.0
Virginia,2016,4,D,82,323.9926829268293,28.35,23.0,2016-04-20,0.0
Virginia,2016,4,N,14,313.5285714285714,40.3,5.0,2016-04-19,1.0
Virginia,2016,5,D,10,314.03000000000003,8.55,5.0,2016-05-14,0.0
Virginia,2016,5,N,2,307.1,12.65,1.0,2016-05-20,1.0
Virginia,2016,6,D,46,325.9913043478261,23.8,8.0,2016-06-09,0.0
Virginia,2016,6,N,1,308.8,10.6,1.0,2016-06-14,1.0
Virginia,2016,7,D,27,321.85555555555555,10.2,5.0,2016-07-22,0.0
Virginia,2016,7,N,3,305.96666666666664,6.7,1.0,2016-07-07,1.0
Virginia,2016,8,D,70,337.98571428571427,55.8,15.0,2016-08-16,0.0
Virginia,2016,8,N,2,306.0,7.2,1.0,2016-08-12,1.0
Virginia,2016,9,D,34,325.99117647058824,31.1,9.0,2016-09-06,0.0
Virginia,2016,9,N,2,309.15,8.5,1.0,2016-09-11,1.0
Virginia,2016,10,D,62,323.8741935483871,26.6,12.0,2016-10-19,0.0
Virginia,2016,10,N,1,306.9,10.4,1.0,2016-10-04,1.0
Virginia,2016,11,D,51,321.1941176470588,21.7,12.0,2016-11-02,0.0
Virginia,2016,11,N,13,321.1769230769231,30.4,6.0,2016-11-21,1.0
Virginia,2016,12,D,8,312.1625,27.9,4.0,2016-12-21,0.0
Virginia,2016,12,N,2,315.65,51.35,2.0,2016-12-29,1.0
Virginia,2017,1,D,1,307.0,9.6,1.0,2017-01-19,0.0
Virginia,2017,2,D,33,316.0151515151515,18.3,8.0,2017-02-06,0.0
Virginia,2017,3,D,47,315.50212765957446,15.6,18.0,2017-03-09,0.0
Virginia,2017,4,D,61,327.66721311475413,27.1,19.0,2017-04-11,0.0
Virginia,2017,4,N,7,319.5,23.9,4.0,2017-04-13,1.0
Virginia,2017,5,D,14,318.89285714285717,12.7,3.0,2017-05-01,0.0
Virginia,2017,6,D,41,329.04634146341465,32.7,11.0,2017-06-09,0.0
Virginia,2017,7,D,36,330.43888888888887,17.85,8.0,2017-07-11,0.0
Virginia,2017,7,N,3,306.2,7.2,1.0,2017-07-17,1.0
Virginia,2017,8,D,31,326.4516129032258,25.1,9.0,2017-08-01,0.0
Virginia,2017,8,N,3,310.1333333333333,11.2,1.0,2017-08-06,1.0
Virginia,2017,9,D,77,326.97402597402595,28.1,16.0,2017-09-20,0.0
Virginia,2017,9,N,1,305.4,7.7,1.0,2017-09-05,1.0
Virginia,2017,10,D,98,324.03877551020406,27.4,19.0,2017-10-04,0.0
Virginia,2017,10,N,2,308.9,10.95,1.0,2017-10-07,1.0
Virginia,2017,11,D,19,321.13684210526316,16.2,11.0,2017-11-28,0.0
Virginia,2017,12,D,8,314.8375,15.7,3.0,2017-12-03,0.0
Virginia,2018,1,D,6,311.25,19.8,1.0,2018-01-01,0.0
Virginia,2018,2,D,1,308.1,10.1,1.0,2018-02-13,0.0
Virginia,2018,3,D,31,318.11290322580646,21.4,9.0,2018-03-31,0.0
Virginia,2018,4,D,77,326.27532467532467,24.2,17.0,2018-04-14,0.0
Virginia,2018,4,N,4,309.8,16.55,2.0,2018-04-15,1.0
Virginia,2018,5,D,87,331.77701149425286,36.5,24.0,2018-05-02,0.0
Virginia,2018,5,N,5,309.04,15.4,3.0,2018-05-02,1.0
Virginia,2018,6,D,23,322.6217391304348,11.8,10.0,2018-06-19,0.0
Virginia,2018,7,D,57,328.63508771929827,32.8,14.0,2018-07-03,0.0
Virginia,2018,7,N,3,306.5333333333333,7.4,1.0,2018-07-04,1.0
Virginia,2018,8,D,63,326.1825396825397,22.0,16.0,2018-08-29,0.0
Virginia,2018,8,N,5,307.36,8.9,2.0,2018-08-25,1.0
Virginia,2018,9,D,22,320.6818181818182,11.35,5.0,2018-09-05,0.0
Virginia,2018,9,N,3,307.7,7.1,2.0,2018-09-08,1.0
Virginia,2018,10,D,28,321.8964285714286,25.9,9.0,2018-10-23,0.0
Virginia,2018,10,N,2,305.95000000000005,7.35,1.0,2018-10-01,1.0
Virginia,2018,11,D,1,305.2,9.5,1.0,2018-11-03,0.0
Virginia,2018,12,D,1,312.8,17.4,1.0,2018-12-03,0.0
Virginia,2019,1,D,1,314.8,15.4,1.0,2019-01-09,0.0
Virginia,2019,2,D,11,314.20909090909095,20.9,6.0,2019-02-26,0.0
Virginia,2019,3,D,56,318.95714285714286,26.1,17.0,2019-03-28,0.0
Virginia,2019,4,D,45,320.32,19.5,13.0,2019-04-01,0.0
Virginia,2019,5,D,21,322.37142857142857,15.6,6.0,2019-05-24,0.0
Virginia,2019,5,N,1,304.7,8.2,1.0,2019-05-22,1.0
Virginia,2019,6,D,35,324.6914285714286,13.1,10.0,2019-06-04,0.0
Virginia,2019,7,D,44,325.5295454545454,16.8,10.0,2019-07-29,0.0
Virginia,2019,7,N,2,305.35,7.2,1.0,2019-07-09,1.0
Virginia,2019,8,D,76,329.2394736842105,28.65,16.0,2019-08-30,0.0
Virginia,2019,9,D,72,328.2583333333333,31.3,26.0,2019-09-03,0.0
Virginia,2019,9,N,3,315.59999999999997,13.1,1.0,2019-09-09,1.0
Virginia,2019,10,D,28,319.20714285714286,10.55,10.0,2019-10-01,0.0
Virginia,2019,10,N,3,306.73333333333335,8.2,1.0,2019-10-02,1.0
Virginia,2019,11,D,13,320.29999999999995,30.3,7.0,2019-11-06,0.0
Virginia,2019,12,D,2,311.95,18.6,1.0,2019-12-11,0.0
Virginia,2020,1,D,2,310.20000000000005,17.0,1.0,2020-01-21,0.0
Virginia,2020,2,D,9,336.9555555555555,36.3,5.0,2020-02-22,0.0
Virginia,2020,3,D,44,327.58409090909095,28.650000000000002,19.0,2020-03-08,0.0
Virginia,2020,4,D,8,315.3625,14.8,3.0,2020-04-11,0.0
Virginia,2020,4,N,1,311.4,16.7,1.0,2020-04-10,1.0
Virginia,2020,5,D,19,318.2894736842105,8.4,4.0,2020-05-02,0.0
Virginia,2020,6,D,12,320.90000000000003,12.3,4.0,2020-06-08,0.0
Virginia,2020,7,D,70,326.84714285714284,16.75,16.0,2020-07-28,0.0
Virginia,2020,7,N,2,311.15,11.7,1.0,2020-07-20,1.0
Virginia,2020,8,D,23,323.2913043478261,16.6,8.0,2020-08-25,0.0
Virginia,2020,9,D,22,317.1636363636364,12.3,5.0,2020-09-05,0.0
Virginia,2020,10,D,40,320.59250000000003,17.85,17.0,2020-10-07,0.0
Virginia,2020,11,D,16,315.74375,20.3,8.0,2020-11-09,0.0
Virginia,2020,12,D,3,310.8666666666667,8.5,2.0,2020-12-11,0.0
Virginia,2021,1,D,7,313.45714285714286,13.4,2.0,2021-01-14,0.0
Virginia,2021,2,D,8,310.8375,12.65,4.0,2021-02-24,0.0
Virginia,2021,3,D,35,311.84857142857146,14.6,5.0,2021-03-30,0.0
Virginia,2021,3,N,1,324.7,30.3,1.0,2021-03-12,1.0
Virginia,2021,4,D,75,330.4373333333333,29.9,27.0,2021-04-06,0.0
Virginia,2021,4,N,4,316.425,20.700000000000003,2.0,2021-04-06,1.0
Virginia,2021,5,D,11,319.93636363636364,16.1,5.0,2021-05-01,0.0
Virginia,2021,5,N,4,324.2,85.80000000000001,4.0,2021-05-01,1.0
Virginia,2021,6,D,19,319.30526315789473,12.6,5.0,2021-06-29,0.0
Virginia,2021,7,D,24,322.21250000000003,10.6,5.0,2021-07-13,0.0
Virginia,2021,7,N,5,306.76,8.2,3.0,2021-07-07,1.0
Virginia,2021,8,D,54,324.08518518518514,16.55,12.0,2021-08-26,0.0
Virginia,2021,9,D,25,320.692,11.4,4.0,2021-09-27,0.0
Virginia,2021,9,N,2,313.25,11.05,2.0,2021-09-18,1.0
Virginia,2021,10,D,33,319.8878787878788,17.0,13.0,2021-10-19,0.0
Virginia,2021,10,N,1,305.2,17.3,1.0,2021-10-16,1.0
Virginia,2021,11,D,28,319.7107142857143,23.5,10.0,2021-11-09,0.0
Virginia,2021,12,D,11,318.55454545454546,20.0,5.0,2021-12-07,0.0
Virginia,2022,1,D,7,308.42857142857144,16.4,2.0,2022-01-07,0.0
Virginia,2022,2,D,20,311.96500000000003,12.75,5.0,2022-02-11,0.0
Virginia,2022,2,N,1,307.0,13.2,1.0,2022-02-09,1.0
Virginia,2022,3,D,54,320.4111111111111,16.35,14.0,2022-03-21,0.0
Virginia,2022,3,N,5,312.8,11.4,3.0,2022-03-22,1.0
Virginia,2022,4,D,89,330.3775280898876,35.0,20.0,2022-04-25,0.0
Virginia,2022,4,N,8,326.05,44.900000000000006,4.0,2022-04-17,1.0
Virginia,2022,5,D,12,316.25,10.350000000000001,4.0,2022-05-02,0.0
Virginia,2022,5,N,1,350.6,75.4,1.0,2022-05-14,1.0
Virginia,2022,6,D,24,324.7708333333333,14.2,6.0,2022-06-21,0.0
Virginia,2022,7,D,6,320.6666666666667,11.25,1.0,2022-07-02,0.0
Virginia,2022,8,D,42,324.0952380952381,17.9,7.0,2022-08-24,0.0
Virginia,2022,8,N,1,306.2,6.6,1.0,2022-08-27,1.0
Virginia,2022,9,D,63,331.42063492063494,45.7,9.0,2022-09-15,0.0
Virginia,2022,10,D,33,313.8151515151515,11.1,4.0,2022-10-10,0.0
Virginia,2022,11,D,34,315.5735294117647,12.9,7.0,2022-11-21,0.0
Virginia,2022,12,D,4,308.55,10.65,3.0,2022-12-30,0.0
Virginia,2023,1,D,5,307.64,22.6,2.0,2023-01-13,0.0
Virginia,2023,2,D,10,314.77,21.45,2.0,2023-02-07,0.0
Virginia,2023,2,N,2,311.1,37.55,2.0,2023-02-14,1.0
Virginia,2023,3,D,47,317.5553191489362,25.5,14.0,2023-03-09,0.0
Virginia,2023,4,D,55,327.90909090909093,19.4,13.0,2023-04-13,0.0
Virginia,2023,4,N,2,309.75,21.95,2.0,2023-04-26,1.0
Virginia,2023,5,D,25,318.092,13.2,6.0,2023-05-06,0.0
Virginia,2023,5,N,2,311.2,17.25,1.0,2023-05-07,1.0
Virginia,2023,6,D,40,323.76750000000004,11.3,9.0,2023-06-06,0.0
Virginia,2023,6,N,1,319.8,21.3,1.0,2023-06-06,1.0
Virginia,2023,7,D,30,324.88666666666666,14.9,11.0,2023-07-27,0.0
Virginia,2023,7,N,3,308.3,13.1,1.0,2023-07-18,1.0
Virginia,2023,8,D,41,328.21463414634144,18.3,12.0,2023-08-01,0.0
Virginia,2023,8,N,4,316.225,19.2,3.0,2023-08-06,1.0
Virginia,2023,9,D,49,324.57142857142856,17.1,9.0,2023-09-20,0.0
Virginia,2023,9,N,4,323.125,37.95,4.0,2023-09-14,1.0
Virginia,2023,10,D,66,319.5772727272727,23.85,8.0,2023-10-04,0.0
Virginia,2023,10,N,2,305.25,9.95,1.0,2023-10-25,1.0
Virginia,2023,11,D,53,319.5415094339623,21.6,7.0,2023-11-16,0.0
Virginia,2023,11,N,24,321.71666666666664,29.8,10.0,2023-11-20,1.0
Virginia,2023,12,D,2,309.9,15.95,1.0,2023-12-07,0.0
Virginia,2024,1,D,3,308.2,13.0,2.0,2024-01-04,0.0
Virginia,2024,2,D,37,313.9756756756757,17.2,13.0,2024-02-07,0.0
Virginia,2024,2,N,1,309.0,16.5,1.0,2024-02-18,1.0
Virginia,2024,3,D,65,321.7307692307692,17.2,25.0,2024-03-20,0.0
Virginia,2024,3,N,9,313.4777777777778,38.3,6.0,2024-03-22,1.0
Virginia,2024,4,D,78,325.08461538461535,27.799999999999997,26.0,2024-04-23,0.0
Virginia,2024,4,N,3,306.6666666666667,12.0,2.0,2024-04-23,1.0
Virginia,2024,5,D,26,322.4923076923077,13.850000000000001,12.0,2024-05-02,0.0
Virginia,2024,6,D,31,323.93548387096774,15.3,5.0,2024-06-17,0.0
Virginia,2024,6,N,3,305.73333333333335,53.6,2.0,2024-06-19,1.0
Virginia,2024,7,D,14,318.9714285714286,9.8,4.0,2024-07-16,0.0
Virginia,2024,7,N,1,305.6,5.5,1.0,2024-07-15,1.0
Virginia,2024,8,D,32,323.534375,14.4,6.0,2024-08-29,0.0
Virginia,2024,9,D,13,319.40769230769234,18.8,4.0,2024-09-20,0.0
Virginia,2024,10,D,66,321.72727272727275,21.55,12.0,2024-10-22,0.0
Virginia,2024,11,D,18,313.8277777777778,15.7,3.0,2024-11-08,0.0
Virginia,2024,12,D,10,323.15999999999997,25.25,6.0,2024-12-08,0.0
Virginia,2024,12,N,2,310.4,17.299999999999997,1.0,2024-12-06,1.0
Virginia,2025,1,D,12,320.46666666666664,21.0,11.0,2025-01-29,0.0
Virginia,2025,1,N,1,312.3,36.4,1.0,2025-01-30,1.0
Virginia,2025,2,D,16,315.7875,14.3,7.0,2025-02-26,0.0
Virginia,2025,2,N,1,304.4,12.3,1.0,2025-02-26,1.0
Virginia,2025,3,D,33,319.8515151515152,23.6,7.0,2025-03-11,0.0
Virginia,2025,4,D,53,324.70377358490566,23.4,26.0,2025-04-17,0.0
Virginia,2025,4,N,2,309.2,11.0,2.0,2025-04-19,1.0
Virginia,2025,5,D,17,317.8470588235294,10.6,4.0,2025-05-10,0.0
Virginia,2025,6,D,31,321.53548387096777,11.9,8.0,2025-06-24,0.0
Virginia,2025,6,N,1,306.1,10.2,1.0,2025-06-27,1.0
Virginia,2025,7,D,25,315.512,11.0,6.0,2025-07-26,0.0
Washington,2000,11,D,21,328.4428571428572,42.4,8.0,2000-11-10,0.0
Washington,2000,11,N,8,309.3375,19.6,2.0,2000-11-01,1.0
Washington,2000,12,D,1,318.3,21.3,1.0,2000-12-12,0.0
Washington,2000,12,N,2,307.0,14.3,1.0,2000-12-01,1.0
Washington,2001,1,D,3,322.6333333333333,13.5,1.0,2001-01-06,0.0
Washington,2001,2,D,3,315.0,26.9,3.0,2001-02-28,0.0
Washington,2001,3,D,45,316.9711111111111,16.7,10.0,2001-03-02,0.0
Washington,2001,4,D,31,322.93870967741935,18.0,8.0,2001-04-16,0.0
Washington,2001,4,N,1,311.6,24.3,1.0,2001-04-16,1.0
Washington,2001,5,D,36,326.525,26.9,5.0,2001-05-09,0.0
Washington,2001,5,N,5,309.34000000000003,18.9,3.0,2001-05-08,1.0
Washington,2001,6,D,2,338.2,47.75,1.0,2001-06-01,0.0
Washington,2001,7,D,24,338.35833333333335,47.0,5.0,2001-07-10,0.0
Washington,2001,7,N,44,321.0022727272727,35.400000000000006,15.0,2001-07-10,1.0
Washington,2001,8,D,263,347.14562737642586,62.2,51.0,2001-08-15,0.0
Washington,2001,8,N,449,338.1763919821827,49.4,106.0,2001-08-18,1.0
Washington,2001,9,D,60,329.4916666666667,35.599999999999994,10.0,2001-09-17,0.0
Washington,2001,9,N,45,333.91333333333336,37.1,13.0,2001-09-19,1.0
Washington,2001,10,D,111,329.5027027027027,33.0,26.0,2001-10-16,0.0
Washington,2001,10,N,9,312.76666666666665,29.1,3.0,2001-10-24,1.0
Washington,2001,11,D,29,322.32758620689657,75.5,13.0,2001-11-07,0.0
Washington,2001,11,N,2,308.9,55.45,1.0,2001-11-04,1.0
Washington,2002,2,D,6,310.8,16.7,3.0,2002-02-25,0.0
Washington,2002,3,D,15,326.5,19.4,10.0,2002-03-30,0.0
Washington,2002,4,D,27,325.6222222222222,24.8,8.0,2002-04-19,0.0
Washington,2002,5,D,22,325.6136363636364,23.7,5.0,2002-05-01,0.0
Washington,2002,6,D,6,325.3833333333333,49.25,4.0,2002-06-26,0.0
Washington,2002,6,N,1,315.7,38.8,1.0,2002-06-06,1.0
Washington,2002,7,D,274,356.44598540145984,104.05,50.0,2002-07-22,0.0
Washington,2002,7,N,224,335.71383928571424,44.55,52.0,2002-07-20,1.0
Washington,2002,8,D,81,337.1592592592593,38.7,19.0,2002-08-16,0.0
Washington,2002,8,N,58,317.7810344827586,39.9,16.0,2002-08-16,1.0
Washington,2002,9,D,139,336.6539568345324,35.7,17.0,2002-09-15,0.0
Washington,2002,9,N,27,354.9037037037037,44.7,16.0,2002-09-24,1.0
Washington,2002,10,D,343,324.8201166180758,33.2,57.0,2002-10-08,0.0
Washington,2002,10,N,38,323.5684210526316,32.05,12.0,2002-10-16,1.0
Washington,2002,11,D,183,320.58196721311475,25.5,74.0,2002-11-14,0.0
Washington,2002,11,N,12,312.59999999999997,26.2,4.0,2002-11-14,1.0
Washington,2002,12,D,26,313.13846153846157,21.75,8.0,2002-12-05,0.0
Washington,2003,1,D,10,313.76,21.7,2.0,2003-01-08,0.0
Washington,2003,2,D,6,315.8666666666667,21.25,1.0,2003-02-04,0.0
Washington,2003,3,D,69,321.8014492753623,30.8,14.0,2003-03-19,0.0
Washington,2003,4,D,69,324.55797101449275,30.3,23.0,2003-04-08,0.0
Washington,2003,5,D,49,337.31224489795915,32.1,13.0,2003-05-29,0.0
Washington,2003,5,N,1,307.1,12.9,1.0,2003-05-18,1.0
Washington,2003,6,D,44,337.06363636363636,40.7,15.0,2003-06-30,0.0
Washington,2003,6,N,28,322.12142857142857,18.799999999999997,21.0,2003-06-28,1.0
Washington,2003,7,D,603,360.87678275290216,95.4,77.0,2003-07-23,0.0
Washington,2003,7,N,347,324.2268011527377,32.1,38.0,2003-07-23,1.0
Washington,2003,8,D,148,336.4222972972973,42.5,11.0,2003-08-09,0.0
Washington,2003,8,N,67,320.6462686567164,24.7,11.0,2003-08-31,1.0
Washington,2003,9,D,322,338.0649068322981,44.0,49.0,2003-09-25,0.0
Washington,2003,9,N,178,324.56573033707866,28.0,44.0,2003-09-05,1.0
Washington,2003,10,D,292,325.18013698630136,27.4,34.0,2003-10-22,0.0
Washington,2003,10,N,39,323.0025641025641,45.7,14.0,2003-10-04,1.0
Washington,2003,11,D,180,321.03000000000003,31.299999999999997,55.0,2003-11-12,0.0
Washington,2003,11,N,23,311.47391304347826,18.8,5.0,2003-11-12,1.0
Washington,2003,12,D,2,306.25,38.1,2.0,2003-12-03,0.0
Washington,2004,1,N,2,313.29999999999995,22.85,2.0,2004-01-31,1.0
Washington,2004,2,D,4,311.575,19.7,3.0,2004-02-12,0.0
Washington,2004,3,D,145,327.38413793103445,24.9,30.0,2004-03-23,0.0
Washington,2004,4,D,133,322.0127819548872,16.7,23.0,2004-04-29,0.0
Washington,2004,5,D,61,327.0606557377049,23.4,17.0,2004-05-03,0.0
Washington,2004,5,N,1,308.8,26.7,1.0,2004-05-01,1.0
Washington,2004,6,D,13,330.11538461538464,28.3,3.0,2004-06-27,0.0
Washington,2004,6,N,39,323.5205128205128,26.4,23.0,2004-06-30,1.0
Washington,2004,7,D,221,345.9307692307692,62.1,25.0,2004-07-25,0.0
Washington,2004,7,N,266,342.53834586466166,42.0,82.0,2004-07-30,1.0
Washington,2004,8,D,270,345.9003703703704,81.1,41.0,2004-08-02,0.0
Washington,2004,8,N,209,325.39712918660285,39.2,42.0,2004-08-18,1.0
Washington,2004,9,D,185,330.04756756756757,36.0,31.0,2004-09-08,0.0
Washington,2004,10,D,488,325.9555327868852,27.35,122.0,2004-10-08,0.0
Washington,2004,10,N,9,309.1222222222222,14.4,3.0,2004-10-22,1.0
Washington,2004,11,D,138,321.70072463768116,40.75,35.0,2004-11-03,0.0
Washington,2004,11,N,26,314.3,21.2,7.0,2004-11-12,1.0
Washington,2004,12,D,15,316.5133333333333,24.3,6.0,2004-12-23,0.0
Washington,2004,12,N,2,310.20000000000005,17.5,2.0,2004-12-03,1.0
Washington,2005,2,D,23,312.1,14.7,6.0,2005-02-13,0.0
Washington,2005,3,D,216,321.4810185185185,26.2,40.0,2005-03-09,0.0
Washington,2005,4,D,49,326.57142857142856,26.2,12.0,2005-04-22,0.0
Washington,2005,5,D,21,325.23809523809524,24.9,7.0,2005-05-25,0.0
Washington,2005,5,N,4,318.5,24.049999999999997,3.0,2005-05-27,1.0
Washington,2005,6,D,10,335.6,20.95,2.0,2005-06-01,0.0
Washington,2005,6,N,21,319.6047619047619,21.0,18.0,2005-06-26,1.0
Washington,2005,7,D,94,347.8553191489362,91.15,32.0,2005-07-13,0.0
Washington,2005,7,N,49,323.2265306122449,29.1,18.0,2005-07-14,1.0
Washington,2005,8,D,193,350.039378238342,71.5,39.0,2005-08-08,0.0
Washington,2005,8,N,201,328.5880597014925,47.9,67.0,2005-08-07,1.0
Washington,2005,9,D,128,331.6078125,41.75,21.0,2005-09-26,0.0
Washington,2005,9,N,8,314.975,24.75,4.0,2005-09-09,1.0
Washington,2005,10,D,267,322.1501872659176,27.0,44.0,2005-10-14,0.0
Washington,2005,10,N,15,313.72666666666663,21.3,4.0,2005-10-25,1.0
Washington,2005,11,D,63,317.8095238095238,20.5,27.0,2005-11-10,0.0
Washington,2005,11,N,27,313.0333333333333,22.3,9.0,2005-11-08,1.0
Washington,2005,12,D,2,313.55,17.1,2.0,2005-12-10,0.0
Washington,2006,2,D,17,317.3941176470588,27.8,5.0,2006-02-17,0.0
Washington,2006,3,D,70,321.4428571428571,24.5,13.0,2006-03-21,0.0
Washington,2006,4,D,95,321.4873684210526,25.2,18.0,2006-04-28,0.0
Washington,2006,5,D,95,325.63894736842104,24.6,23.0,2006-05-03,0.0
Washington,2006,5,N,4,316.475,24.85,1.0,2006-05-03,1.0
